#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
3002180	1	1146	20	842	73.4729	2.6082	39.6	217
3002377	1	900	20	850	94.4444	3.32444	39.8	255
3000567	1	1221	10	408	33.4152	1.2285	39.8	255
3000167	1	1191	273	1180	99.0764	34.1713	39.1	255
3000174	1	1176	8	397	33.7585	1.02041	39.7	255
3003577	1	1167	2	288	24.6787	0.257069	40	255
3003563	1	882	14	423	47.9592	2.38095	39.2	255
3002694	1	1260	530	1089	86.4286	62.9976	39.6	250
3002034	1	1146	88	920	80.2792	11.5175	39	255
3002714	1	645	109	476	73.7984	25.3488	39.6	255
3001922	1	876	140	635	72.4886	23.9726	39.5	251
3001695	1	822	2	220	26.764	0.364964	40	255
3000963	1	861	35	628	72.9384	6.09524	39.1	255
3001369	1	861	35	628	72.9384	6.09524	39.1	255
3002349	1	864	335	830	96.0648	57.9977	39.4	244
3000829	1	1404	10	924	65.812	1.06838	39.9	255
3001867	1	876	4	205	23.4018	0.682648	29.7	255
3002163	1	1149	204	1035	90.0783	26.6084	39.3	246
3000361	1	1221	48	896	73.3825	5.87715	39.5	205
3001121	1	861	12	379	44.0186	2.08595	38.6	255
3002580	1	612	607	571	93.3007	147.824	39.5	249
3001131	1	861	12	379	44.0186	2.08595	38.6	255
3002090	1	1146	78	920	80.2792	10.2094	39	255
3001178	1	861	12	379	44.0186	2.08595	38.6	255
3002455	1	861	8	222	25.784	1.39373	38.1	255
3002592	1	519	553	428	82.4663	159.605	39.5	249
3002577	1	555	553	428	77.1171	149.252	39.5	248
3001413	1	828	2	234	28.2609	0.362319	39.3	255
3002385	1	852	8	505	59.2723	1.40845	39.3	129
3001386	1	861	35	628	72.9384	6.09524	39.1	240
3000899	1	858	35	628	73.1935	6.11655	39.1	240
3002315	1	882	96	860	97.5057	16.2971	39.4	255
3001083	1	861	12	379	44.0186	2.08595	38.6	255
3000832	1	615	2	292	47.4797	0.487805	39.7	255
3001946	1	876	4	207	23.6301	0.684932	37.5	255
3001916	1	876	140	635	72.4886	23.9726	39.5	255
3000898	1	861	35	628	72.9384	6.09524	39.1	255
3001000	1	861	35	628	72.9384	6.09524	39.1	255
3001128	1	861	12	379	44.0186	2.08595	38.6	255
3001059	1	861	12	379	44.0186	2.08595	38.6	255
3002114	1	1146	84	920	80.2792	10.9948	39.1	255
3002660	1	837	663	811	96.8937	118.026	38.5	255
3002693	1	1260	535	1089	86.4286	63.5413	39.6	215
3002699	1	1266	61	1128	89.0995	7.17299	39.2	255
3001130	1	861	12	379	44.0186	2.08595	38.6	255
3001884	1	876	140	635	72.4886	23.9726	39.5	255
3002748	1	645	3	227	35.1938	0.697674	37.7	255
3002182	1	1149	253	1108	96.4317	32.8799	39.4	251
3002462	1	861	8	222	25.784	1.39373	38.1	255
3001060	1	861	12	379	44.0186	2.08595	38.6	255
3001974	1	876	140	635	72.4886	23.9726	39.5	255
3001152	1	861	12	379	44.0186	2.08595	38.6	255
3002405	1	873	2	211	24.1695	0.343643	39.9	255
3001125	1	861	12	379	44.0186	2.08595	38.6	255
3002785	1	645	3	227	35.1938	0.697674	37.7	255
3001999	1	876	4	205	23.4018	0.684932	29.7	255
3000981	1	783	31	417	53.2567	5.93614	39	255
3002576	1	555	553	428	77.1171	149.252	39.5	249
3000410	1	840	1681	838	99.7619	299.467	39.4	255
3002153	1	1140	2	203	17.807	0.263158	30	255
3001431	1	801	4	456	56.9288	0.749064	39.8	128
3002475	1	822	4	220	26.764	0.726277	39.4	255
3000891	1	858	35	628	73.1935	6.11655	39.1	255
3003116	1	843	12	487	57.7699	2.13523	39.5	255
3001799	1	828	782	705	85.1449	141.43	39.5	242
3001197	1	858	12	379	44.1725	2.09324	38.6	255
3001870	1	876	4	205	23.4018	0.680365	29.6	255
3002456	1	861	8	222	25.784	1.39373	38.1	255
3002052	1	1146	76	920	80.2792	9.94764	39	255
3002025	1	1146	82	920	80.2792	10.733	39	255
3001035	1	858	35	628	73.1935	6.11655	39.1	255
3001114	1	861	12	380	44.1347	2.08827	38.6	255
3000946	1	861	35	628	72.9384	6.09524	39.1	255
3001782	1	798	2	150	18.797	0.37594	39.7	255
3001787	1	798	2	150	18.797	0.37594	39.7	255
3001883	1	876	4	207	23.6301	0.684932	37.5	255
3002744	1	681	18	459	67.4009	3.96476	39.8	255
3002028	1	1146	82	920	80.2792	10.733	39	255
3000216	1	3150	80	2258	71.6825	3.80825	39.5	255
3002540	1	900	2	206	22.8889	0.333333	40	255
3002466	1	861	8	222	25.784	1.39373	38.1	255
3001611	1	843	12	487	57.7699	2.13523	39.5	213
3001838	1	1146	4	401	34.9913	0.52356	39.6	255
3002847	1	453	22	347	76.6004	7.19205	39.7	70.5
3001397	1	828	782	705	85.1449	141.43	39.5	238
3002161	1	1149	242	1104	96.0836	31.5674	39.3	238
3001046	1	861	35	628	72.9384	6.09524	39.1	240
3001925	1	876	12	419	47.8311	2.05479	37.9	255
3002030	1	1149	252	1108	96.4317	32.7493	39.4	251
3000175	1	1203	4	201	16.7082	0.498753	40	255
3000566	1	1188	296	1129	95.0337	37.282	39.6	255
3001158	1	861	12	379	44.0186	2.08595	38.6	255
3002171	1	1146	20	842	73.4729	2.6082	39.5	255
3000957	1	861	35	628	72.9384	6.09524	39.1	255
3002858	1	498	36	264	53.012	10.8434	38.8	255
3002099	1	1146	78	920	80.2792	10.2086	39.3	255
3001402	1	801	257	747	93.2584	47.9176	39.4	255
3001983	1	876	4	205	23.4018	0.684932	29.7	255
3001022	1	861	35	628	72.9384	6.09524	39.1	255
3002076	1	1146	76	920	80.2792	9.94764	39.3	255
3001550	1	831	2	220	26.4741	0.361011	40	255
3002481	1	915	111	864	94.4262	18.0656	39.1	255
3002802	1	657	22	484	73.6682	5.02283	39.8	186
3001499	1	801	263	751	93.7578	49.1448	39.4	243
3001901	1	876	2	222	25.3425	0.342466	39.9	255
3002313	1	882	96	860	97.5057	16.2971	39.4	255
3001013	1	861	35	628	72.9384	6.09524	39.1	255
3001826	1	1143	7	718	62.8171	0.918635	39.9	184
3001080	1	780	12	368	47.1795	2.24615	38.6	255
3000993	1	861	35	628	72.9384	6.09524	39.1	255
3002615	1	792	1334	672	84.8485	252.457	39.6	231
3002107	1	1146	82	920	80.2792	10.733	39	255
3002174	1	1146	20	842	73.4729	2.6082	39.6	255
3002057	1	1146	86	920	80.2792	11.2557	39	255
3000923	1	861	35	628	72.9384	6.09524	39.1	248
3002322	1	882	96	860	97.5057	16.2971	39.4	255
3002094	1	1146	76	920	80.2792	9.94764	39	248
3001965	1	876	4	207	23.6301	0.684932	37.5	255
3001214	1	1233	10	409	33.1711	1.21655	39.5	255
3002370	1	900	20	850	94.4444	3.32444	39.8	255
3001411	1	774	261	737	95.2196	49.9121	39.4	255
3001111	1	861	12	379	44.0186	2.08595	38.6	255
3001352	1	861	12	379	44.0186	2.08595	38.6	255
3001890	1	876	140	635	72.4886	23.9726	39.5	255
3002144	1	1140	2	203	17.807	0.263158	30	255
3001357	1	861	12	379	44.0186	2.08595	38.6	255
3002760	1	645	18	459	71.1628	4.18605	39.8	255
3001802	1	828	782	705	85.1449	141.43	39.5	246
3000998	1	861	35	628	72.9384	6.09524	39.1	255
3001340	1	861	12	379	44.0186	2.08595	38.6	255
3003157	1	861	35	628	72.9384	6.09524	39.1	255
3001043	1	858	35	625	72.8438	6.09207	39.1	255
3002602	1	780	823	667	85.5128	158.172	39.6	238
3002041	1	1143	88	920	80.4899	11.5477	39	255
3001869	1	876	4	205	23.4018	0.684932	29.7	255
3001895	1	876	140	635	72.4886	23.9726	39.5	255
3000616	1	1218	4	450	36.9458	0.492611	39.9	255
3002178	1	1146	20	842	73.4729	2.6082	39.6	230
3003676	1	555	553	428	77.1171	149.252	39.5	242
3002064	1	1146	84	920	80.2792	10.9939	39.3	255
3001583	1	843	12	487	57.7699	2.13523	39.5	213
3001135	1	861	12	379	44.0186	2.08595	38.6	255
3001007	1	861	35	628	72.9384	6.09524	39.1	255
3002622	1	834	97	610	73.1415	17.3201	39.5	208
3000316	1	906	676	878	96.9095	111.755	39.1	255
3002411	1	873	20	417	47.7663	3.43643	39.8	255
3000977	1	861	35	628	72.9384	6.09524	39.1	255
3002085	1	1146	74	920	80.2792	9.68586	38.9	255
3002159	1	1149	242	1104	96.0836	31.5657	39.3	234
3001956	1	876	140	635	72.4886	23.9726	39.5	251
3003165	1	876	140	635	72.4886	23.9726	39.5	255
3003010	1	3084	2	300	9.72763	0.0972763	34	255
3001908	1	876	4	207	23.6301	0.684932	37.5	255
3001775	1	801	95	743	92.7591	17.7903	39.7	82.4
3002780	1	645	107	476	73.7984	24.8837	39.6	255
3001089	1	861	12	379	44.0186	2.08595	38.6	255
3001188	1	858	12	379	44.1725	2.09324	38.6	255
3002769	1	681	109	476	69.8972	24.0088	39.6	255
3002167	1	1146	20	842	73.4729	2.6082	39.6	255
3002755	1	645	107	476	73.7984	24.8837	39.6	255
3002126	1	1146	74	920	80.2792	9.68586	38.9	255
3002792	1	654	67	615	94.0367	15.3333	39.7	255
3001928	1	876	4	207	23.6301	0.684932	37.5	255
3001487	1	828	782	705	85.1449	141.43	39.5	241
3002345	1	864	335	830	96.0648	57.9977	39.4	253
3000914	1	861	35	628	72.9384	6.09524	39.1	255
3000967	1	861	35	628	72.9384	6.09524	39.1	240
3002316	1	882	96	860	97.5057	16.2971	39.4	247
3001092	1	861	12	379	44.0186	2.08595	38.6	255
3001970	1	876	4	207	23.6301	0.684932	37.5	255
3001004	1	861	35	628	72.9384	6.09524	39.1	255
3001042	1	861	35	628	72.9384	6.09524	39.1	255
3001969	1	864	140	635	73.4954	24.3056	39.5	255
3001941	1	876	140	635	72.4886	23.9726	39.5	255
3002386	1	852	8	505	59.2723	1.40845	39.3	255
3002495	1	876	4	207	23.6301	0.684932	37.5	255
3003107	1	1230	4	600	48.7805	0.487805	39.8	255
3002394	1	876	20	417	47.6027	3.42466	39.8	255
3001841	1	1146	4	401	34.9913	0.52356	39.6	255
3002412	1	873	20	417	47.7663	3.43643	39.8	204
3000794	1	3078	53	2106	68.4211	2.52307	39.8	255
3001866	1	876	140	635	72.4886	23.9726	39.5	255
3000833	1	3594	8	907	25.2365	0.33389	39.9	255
3001186	1	858	12	379	44.1725	2.09324	38.6	255
3001120	1	861	12	379	44.0186	2.08595	38.6	255
3000191	1	1974	33	1637	82.9281	2.50203	39.8	255
3000196	1	1920	3	323	16.8229	0.234375	40	255
3000516	1	531	2	243	45.7627	0.564972	39.9	255
3001914	1	876	140	635	72.4886	23.9726	39.5	255
3001173	1	813	12	379	46.6175	2.2091	38.6	255
3002722	1	645	90	243	37.6744	20.9302	39.7	255
3000828	1	723	2	214	29.5989	0.414938	36.6	255
3001810	1	828	54	236	28.5024	9.77415	39.3	255
3001146	1	861	12	379	44.0186	2.08595	38.6	255
3000960	1	861	35	628	72.9384	6.09524	39.1	255
3002799	1	657	2	153	23.2877	0.432268	39.4	0
3001500	1	801	261	751	93.7578	48.8102	39.4	253
3002334	1	864	335	830	96.0648	57.9977	39.4	250
3001016	1	861	35	628	72.9384	6.09524	39.1	255
3003018	1	498	4	214	42.9719	1.20482	39.7	255
3001991	1	876	8	212	24.2009	1.36986	38.1	255
3001495	1	801	263	751	93.7578	49.1448	39.4	247
3002240	1	867	2	230	26.5283	0.346021	40	255
3002113	1	1146	56	734	64.0489	7.32897	38.6	237
3002581	1	612	607	571	93.3007	147.824	39.5	245
3001888	1	876	2	222	25.3425	0.342466	39.9	255
3000230	1	534	205	501	93.8202	57.412	39.4	255
3002037	1	1146	88	920	80.2792	11.5175	39	255
3002022	1	1149	253	1050	91.3838	32.9547	39.4	255
3002185	1	1152	125	1074	93.2292	16.2257	39.6	231
3001921	1	876	140	635	72.4886	23.9726	39.5	255
3002535	1	861	58	727	84.4367	10.1045	39.2	255
3001053	1	861	35	628	72.9384	6.08362	39.1	255
3003180	1	882	96	860	97.5057	16.2971	39.4	255
3001952	1	876	4	205	23.4018	0.684932	29.7	255
3002619	1	792	1442	672	84.8485	272.883	39.5	228
3001406	1	801	261	751	93.7578	48.8102	39.4	248
3002075	1	1146	88	920	80.2792	11.5175	39	255
3000986	1	858	35	625	72.8438	6.10256	39.1	255
3002017	1	1146	88	920	80.2792	11.5175	39	255
3001414	1	801	261	751	93.7578	48.8052	39.4	255
3001204	1	846	12	379	44.7991	2.12293	38.6	255
3002730	1	681	103	476	69.8972	22.6872	39.6	255
3002135	1	1140	2	203	17.807	0.263158	30	255
3003610	1	801	262	751	93.7578	48.9813	39.4	246
3002605	1	789	58	741	93.9163	11.0266	39.5	91.8
3000952	1	861	35	628	72.9384	6.09524	39.1	255
3000886	1	861	35	628	72.9384	6.09524	39.1	255
3002399	1	870	2	211	24.2529	0.344828	39.9	255
3000491	1	3114	31	1775	57.0006	1.4878	39.7	255
3003099	1	765	116	628	82.0915	22.7281	39.3	251
3001115	1	861	12	379	44.0186	2.08595	38.6	255
3001172	1	813	12	379	46.6175	2.2091	38.6	255
3002344	1	864	335	830	96.0648	57.9977	39.4	244
3002029	1	1152	76	920	79.8611	9.89583	39.3	255
3002696	1	1260	535	1089	86.4286	63.5413	39.6	217
3000910	1	861	35	628	72.9384	6.09524	39.1	255
3001077	1	780	12	368	47.1795	2.24615	38.6	255
3001134	1	861	12	379	44.0186	2.08595	38.6	255
3001962	1	876	140	635	72.4886	23.9726	39.5	255
3003548	1	1032	2	211	20.4457	0.290698	38.8	255
3001084	1	861	12	379	44.0186	2.08595	38.6	255
3003173	1	1146	20	842	73.4729	2.6082	39.6	217
3001393	1	861	35	628	72.9384	6.09524	39.1	255
3002123	1	1146	76	920	80.2792	9.94764	39	255
3001876	1	876	4	207	23.6301	0.684932	37.5	128
3001023	1	861	35	628	72.9384	6.09524	39.1	255
3001939	1	876	3	364	41.5525	0.504566	40	255
3001118	1	861	12	379	44.0186	2.08595	38.6	255
3002348	1	864	335	830	96.0648	57.9977	39.4	253
3002607	1	798	62	714	89.4737	11.6541	39.4	255
3001072	1	861	12	379	44.0186	2.08595	38.6	255
3002469	1	861	8	222	25.784	1.39373	38.1	255
3001179	1	861	12	379	44.0186	2.08595	38.6	255
3002741	1	681	109	476	69.8972	24.0088	39.6	250
3000780	1	1251	2	256	20.4636	0.239808	40	255
3000502	1	3105	68	2890	93.0757	3.28438	39.3	255
3000499	1	1158	18	799	68.9983	2.33161	39.8	255
3002149	1	1140	2	203	17.807	0.263158	30	255
3001906	1	876	4	205	23.4018	0.684932	29.7	255
3001337	1	861	12	379	44.0186	2.08595	38.6	255
3001058	1	852	35	628	73.7089	6.15962	39.1	255
3002392	1	873	20	417	47.7663	3.43643	39.8	255
3001847	1	1146	4	401	34.9913	0.52356	39.6	255
3002190	1	1152	240	1059	91.9271	31.1936	39.4	220
3002250	1	867	2	230	26.5283	0.346021	40	255
3001105	1	861	12	376	43.6702	2.07898	38.6	255
3000941	1	783	31	417	53.2567	5.93614	39	255
3002048	1	1146	82	920	80.2792	10.7321	39	255
3001156	1	861	12	379	44.0186	2.08595	38.6	255
3002839	1	822	6	446	54.2579	1.09489	40	176
3002186	1	1149	244	1050	91.3838	31.8033	39.4	209
3001857	1	1146	76	920	80.2792	9.93805	38.9	255
3001829	1	1143	20	1066	93.2633	2.62467	39.8	188
3001806	1	831	6	660	79.4224	1.08303	39.9	255
3003104	1	765	128	727	95.0327	25.0745	39.1	245
3002374	1	900	20	850	94.4444	3.32444	39.8	255
3002060	1	1146	78	920	80.2792	10.2094	39	255
3002472	1	822	8	221	26.8856	1.44891	38.1	255
3002120	1	1146	76	920	80.2792	9.94764	39.3	255
3001834	1	1146	6	369	32.199	0.722513	39	86.3
3003051	1	1197	6	528	44.1103	0.75188	39.6	255
3002776	1	645	109	476	73.7984	25.3488	39.6	255
3002056	1	1146	78	920	80.2792	10.2094	39	255
3001427	1	768	6	660	85.9375	1.17188	39.9	255
3002826	1	1227	48	902	73.5126	5.86797	39.4	77.2
3001139	1	861	12	379	44.0186	2.08595	38.6	255
3001026	1	861	35	628	72.9384	6.09524	39.1	255
3001108	1	861	12	379	44.0186	2.08595	38.6	255
3001034	1	861	35	628	72.9384	6.09524	39.1	255
3000994	1	861	35	628	72.9384	6.09524	39.1	255
3000948	1	861	35	628	72.9384	6.09524	39.1	255
3001344	1	861	12	379	44.0186	2.08595	38.6	255
3002027	1	1146	88	920	80.2792	11.5175	39	255
3002331	1	864	335	830	96.0648	57.9977	39.4	250
3001153	1	861	12	379	44.0186	2.08595	38.6	255
3002603	1	792	933	667	84.2172	176.609	39.5	246
3001836	1	1146	4	401	34.9913	0.52356	39.6	255
3002033	1	1146	82	920	80.2792	10.7321	39.3	255
3003066	1	690	2	211	30.5797	0.434783	40	255
3001182	1	861	12	379	44.0186	2.08595	38.6	255
3003154	1	867	12	379	43.714	2.07151	38.6	255
3001924	1	873	2	222	25.4296	0.343643	39.9	255
3002731	1	681	109	476	69.8972	23.8913	39.6	255
3001839	1	1146	4	401	34.9913	0.52356	39.6	255
3001475	1	801	261	751	93.7578	48.8052	39.4	255
3001483	1	801	91	743	92.7591	17.0412	39.7	218
3001159	1	861	12	379	44.0186	2.08595	38.6	255
3001412	1	801	263	751	93.7578	49.1448	39.4	244
3001170	1	813	12	379	46.6175	2.2091	38.6	255
3002723	1	645	109	476	73.7984	25.3488	39.6	250
3001823	1	1146	14	1021	89.0925	1.83246	39.8	255
3002861	1	474	1	150	31.6456	0.316456	39.5	255
3002803	1	657	2	153	23.2877	0.432268	39.4	255
3002086	1	1146	76	920	80.2792	9.94764	39	255
3001894	1	876	140	635	72.4886	23.9726	39.5	255
3001405	1	801	263	751	93.7578	49.1448	39.4	237
3002765	1	645	107	476	73.7984	24.8837	39.6	250
3002742	1	645	3	227	35.1938	0.697674	37.7	255
3002077	1	1146	78	920	80.2792	10.2094	39	255
3002859	1	474	15	400	84.3882	4.67722	38.2	240
3002070	1	1146	80	920	80.2792	10.4616	39	255
3001061	1	861	12	379	44.0186	2.08595	38.6	234
3001439	1	801	261	751	93.7578	48.8052	39.4	245
3001081	1	780	12	368	47.1795	2.24615	38.6	255
3001140	1	861	12	379	44.0186	2.08595	38.6	255
3001945	1	876	4	207	23.6301	0.684932	37.5	255
3003101	1	765	130	637	83.268	25.4614	39.1	191
3001879	1	876	4	207	23.6301	0.684932	37.5	128
3001798	1	801	263	751	93.7578	49.1411	39.4	247
3002049	1	1146	86	920	80.2792	11.2557	39	255
3001054	1	861	35	628	72.9384	6.09524	39.1	255
3002009	1	873	4	361	41.3517	0.647194	39.9	79.2
3003164	1	876	140	635	72.4886	23.9726	39.5	255
3001103	1	861	12	379	44.0186	2.08595	38.6	255
3000801	1	3132	7	655	20.9132	0.335249	39.6	255
3001955	1	876	4	205	23.4018	0.684932	29.7	255
3001193	1	858	12	379	44.1725	2.09324	38.6	255
3001056	1	861	35	628	72.9384	6.09524	39.1	255
3001932	1	876	140	635	72.4886	23.9726	39.5	251
3001915	1	876	140	635	72.4886	23.9726	39.5	255
3002091	1	1146	68	920	80.2792	8.90052	38.9	255
3002770	1	681	36	459	67.4009	7.90455	39.6	255
3002189	1	1152	124	1074	93.2292	16.1137	39.6	251
3002122	1	1146	88	920	80.2792	11.5175	39	255
3001138	1	831	12	376	45.2467	2.15403	38.6	255
3002179	1	1146	18	1066	93.0192	2.35602	39.8	255
3002985	1	1989	3	299	15.0327	0.226244	40	255
3001124	1	861	12	379	44.0186	2.08595	38.6	255
3001828	1	1146	4	401	34.9913	0.52356	39.6	255
3001003	1	861	35	628	72.9384	6.09524	39.1	255
3001865	1	876	4	205	23.4018	0.684932	29.7	255
3002152	1	1140	2	203	17.807	0.263158	30	255
3002026	1	1146	86	920	80.2792	11.2557	39	255
3001147	1	861	12	379	44.0186	2.08595	38.6	255
3000980	1	762	31	417	54.7244	6.09974	39	255
3001940	1	876	140	635	72.4886	23.9726	39.5	251
3002594	1	555	3	323	58.1982	0.810811	39.7	255
3000947	1	861	35	628	72.9384	6.09524	39.1	255
3002081	1	1146	76	920	80.2792	9.94764	39	255
3001388	1	861	35	628	72.9384	6.09524	39.1	255
3001868	1	876	4	205	23.4018	0.684932	29.7	255
3002347	1	864	335	830	96.0648	57.9977	39.4	253
3002621	1	780	1438	672	86.1538	276.273	39.5	206
3002779	1	645	107	476	73.7984	24.8837	39.6	255
3002465	1	861	8	222	25.784	1.39373	38.1	255
3001098	1	861	12	379	44.0186	2.08595	38.6	213
3001428	1	771	776	679	88.0674	150.715	39.5	242
3001950	1	876	4	207	23.6301	0.684932	37.5	255
3002042	1	1146	88	920	80.2792	11.5175	39	255
3001006	1	861	35	628	72.9384	6.09524	39.1	255
3002138	1	1140	2	203	17.807	0.263158	30	255
3000999	1	861	35	628	72.9384	6.09524	39.1	240
3001848	1	1146	7	718	62.6527	0.91623	39.9	219
3002166	1	1146	20	842	73.4729	2.6082	39.6	255
3002068	1	1146	88	920	80.2792	11.5175	39	255
3001160	1	861	12	379	44.0186	2.08595	38.6	255
3001803	1	801	262	751	93.7578	48.9813	39.4	240
3000978	1	861	35	628	72.9384	6.09524	39.1	255
3002993	1	1143	26	640	55.993	3.41032	39.9	236
3001375	1	861	35	628	72.9384	6.09524	39.1	255
3000964	1	861	35	628	72.9384	6.09524	39.1	255
3002158	1	1149	240	1104	96.0836	31.3072	39.3	208
3001127	1	858	12	379	44.1725	2.09324	38.6	255
3001927	1	876	140	635	72.4886	23.9726	39.5	244
3001190	1	858	12	379	44.1725	2.09324	38.6	255
3001606	1	828	782	705	85.1449	141.43	39.5	241
3002353	1	864	335	830	96.0648	57.9977	39.4	234
3001907	1	870	4	202	23.2184	0.668966	37.5	255
3001075	1	876	12	379	43.2648	2.05023	38.6	255
3000922	1	861	35	628	72.9384	6.09524	39.1	255
3001086	1	861	12	379	44.0186	2.08595	38.6	255
3002115	1	1146	76	920	80.2792	9.94764	39	242
3001187	1	858	12	379	44.1725	2.09324	38.6	255
3001885	1	876	140	635	72.4886	23.9726	39.5	255
3002106	1	1146	56	734	64.0489	7.32897	38.6	219
3000027	1	1173	34	711	60.6138	4.34783	39.6	255
3002750	1	645	86	243	37.6744	20	39.7	255
3002616	1	846	29	678	80.1418	5.13002	39.7	192
3001647	1	843	12	487	57.7699	2.13523	39.5	170
3001795	1	801	261	751	93.7578	48.7815	39.4	253
3002002	1	876	140	635	72.4886	23.9726	39.5	255
3001975	1	876	4	205	23.4018	0.684932	29.7	255
3000989	1	861	35	628	72.9384	6.09524	39.1	255
3000890	1	861	35	628	72.9384	6.09524	39.1	255
3002611	1	846	97	666	78.7234	17.0839	39.5	126
3001966	1	870	4	207	23.7931	0.689655	37.5	255
3002796	1	657	63	588	89.4977	14.3501	39.7	255
3001198	1	858	12	379	44.1725	2.09324	38.6	255
3001875	1	876	140	635	72.4886	23.9726	39.5	248
3000884	1	861	35	628	72.9384	6.09524	39.1	255
3001522	1	825	905	750	90.9091	164.486	39.4	216
3000917	1	861	35	628	72.9384	6.09524	39.1	255
3001825	1	1146	20	1066	93.0192	2.6178	39.8	255
3002759	1	645	109	476	73.7984	25.3488	39.6	255
3001030	1	861	35	628	72.9384	6.09524	39.1	255
3002151	1	1140	2	203	17.807	0.263158	30	255
3002145	1	1140	2	203	17.807	0.263158	30	255
3003559	1	903	2	203	22.4806	0.332226	40	255
3003093	1	765	129	727	95.0327	25.2588	39.1	196
3002547	1	555	553	428	77.1171	149.252	39.5	245
3002371	1	900	20	850	94.4444	3.32444	39.8	204
3002130	1	1146	78	920	80.2792	10.2094	39	255
3001351	1	864	12	379	43.8657	2.0787	38.6	255
3001014	1	861	35	628	72.9384	6.09524	39.1	255
3001167	1	861	12	379	44.0186	2.08595	38.6	213
3002582	1	570	553	428	75.0877	145.325	39.5	249
3002800	1	657	2	153	23.2877	0.432268	39.4	255
3000995	1	861	35	628	72.9384	6.09524	39.1	255
3001409	1	801	262	751	93.7578	48.9813	39.4	250
3002719	1	681	109	476	69.8972	24.0088	39.6	134
3002241	1	867	2	230	26.5283	0.346021	40	255
3002184	1	1149	246	1050	91.3838	32.0609	39.4	213
3000186	1	1920	2	251	13.0729	0.15625	39.9	255
3000197	1	1923	2	300	15.6006	0.156006	39.8	255
3001992	1	876	4	207	23.6301	0.684932	37.5	255
3000880	1	861	35	628	72.9384	6.09524	39.1	255
3003181	1	864	335	830	96.0648	57.9977	39.4	249
3000875	1	861	35	628	72.9384	6.09524	39.1	240
3002986	1	822	6	419	50.9732	1.09489	39.9	255
3002391	1	876	20	417	47.6027	3.42466	39.8	255
3001889	1	876	4	207	23.6301	0.684932	37.5	255
3001064	1	861	12	379	44.0186	2.08595	38.6	255
3002335	1	864	335	830	96.0648	57.9977	39.4	253
3002100	1	1143	58	865	75.678	7.61155	38.7	246
3002639	1	804	735	764	95.0249	136.506	39.5	255
3002791	1	657	128	622	94.6728	29.1537	39.1	110
3000961	1	861	35	628	72.9384	6.09524	39.1	255
3001920	1	876	4	205	23.4018	0.684932	29.7	255
3001824	1	1146	4	401	34.9913	0.52356	39.6	255
3002069	1	1188	88	920	77.4411	11.1103	39	255
3001951	1	876	2	222	25.3425	0.342466	39.9	255
3000074	1	1539	43	1332	86.5497	4.1527	39.3	114
3002323	1	882	96	860	97.5057	16.2971	39.4	250
3001415	1	801	4	456	56.9288	0.749064	39.8	130
3001933	1	876	140	635	72.4886	23.9726	39.5	255
3002735	1	681	20	459	67.4009	4.40529	39.7	255
3003193	1	657	22	484	73.6682	5.02283	39.8	255
3002478	1	840	8	222	26.4286	1.42857	38.1	255
3002080	1	1146	50	865	75.4799	6.5445	38.6	255
3002317	1	882	96	860	97.5057	16.2971	39.4	255
3001976	1	876	140	635	72.4886	23.9726	39.5	248
3000949	1	861	35	628	72.9384	6.09524	39.1	255
3002401	1	873	2	211	24.1695	0.343643	39.9	255
3002879	1	822	6	446	54.2579	1.09489	40	99
3002176	1	1146	20	842	73.4729	2.6082	39.6	255
3002457	1	861	8	222	25.784	1.39373	38.1	255
3002023	1	1143	86	920	80.4899	11.2852	39	255
3002141	1	1140	2	203	17.807	0.263158	30	255
3001971	1	876	4	207	23.6301	0.684932	37.5	255
3002471	1	861	8	222	25.784	1.39373	38.1	255
3000936	1	861	35	628	72.9384	6.09524	39.1	255
3002175	1	1146	20	842	73.4729	2.6082	39.6	255
3000953	1	861	35	628	72.9384	6.09524	39.1	255
3001174	1	813	12	379	46.6175	2.2091	38.6	255
3003003	1	966	26	574	59.4203	4.03623	39.9	177
3001835	1	1146	20	1066	93.0192	2.6178	39.8	255
3001913	1	876	4	207	23.6301	0.684932	37.5	255
3001807	1	801	262	751	93.7578	48.9813	39.4	250
3000795	1	1158	32	1055	91.1054	4.14508	39.8	255
3001852	1	1146	4	401	34.9913	0.52356	39.6	255
3001842	1	1146	4	401	34.9913	0.52356	39.6	255
3001880	1	876	4	207	23.6301	0.684932	37.5	255
3001995	1	876	140	635	72.4886	23.9726	39.5	255
3002387	1	852	8	505	59.2723	1.40845	39.3	192
3002058	1	1146	76	920	80.2792	9.94764	39	255
3001385	1	861	35	628	72.9384	6.09524	39.1	255
3001085	1	861	12	379	44.0186	2.08595	38.6	255
3000263	1	384	2	300	78.125	0.78125	39.9	255
3002045	1	1146	84	920	80.2792	10.9948	39.1	255
3001087	1	861	12	379	44.0186	2.08595	38.6	255
3001844	1	1146	4	401	34.9913	0.52356	39.6	255
3001891	1	876	140	635	72.4886	23.9726	39.5	251
3001017	1	861	35	628	72.9384	6.09524	39.1	255
3001199	1	861	12	379	44.0186	2.08595	38.6	255
3001905	1	876	4	205	23.4018	0.684932	29.7	255
3001768	1	801	93	759	94.7566	17.4157	39.7	228
3002745	1	681	107	476	69.8972	23.5683	39.6	255
