#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
3002115	1	1146	5	447	39.0052	0.65445	40	1
3001885	1	876	1	150	17.1233	0.171233	39.9	1
3002106	1	1146	14	379	33.0716	1.83246	39.4	237
3000027	1	1173	347	1130	96.3342	44.3666	39.7	255
3002616	1	846	294	764	90.3073	52.0816	39.6	218
3001647	1	843	7	374	44.3654	1.24555	38.9	1
3001795	1	801	9	477	59.5506	1.68539	40	1
3000989	1	861	2	300	34.8432	0.348432	39.9	1
3002611	1	846	488	728	86.052	86.3475	39.7	6.32
3002796	1	657	1	150	22.8311	0.228311	40	1
3000884	1	861	1	150	17.4216	0.174216	39.5	1
3001522	1	825	205	742	89.9394	37.2473	39.7	167
3003033	1	3141	1	150	4.77555	0.0477555	40	255
3001825	1	1146	3	151	13.1763	0.39267	39.9	1
3003559	1	903	7	243	26.9103	1.16279	39.2	5.29
3003093	1	765	73	601	78.5621	14.3137	39.5	30.3
3002547	1	555	35	404	72.7928	9.45946	39.8	1
3002371	1	900	1	150	16.6667	0.166667	40	1
3002130	1	1146	2	205	17.8883	0.26178	40	6
3001014	1	861	2	201	23.3449	0.348432	40	1
3002582	1	570	49	363	63.6842	12.7772	39.5	1.1
3002800	1	657	2	289	43.9878	0.439878	39.9	128
3001409	1	801	28	419	52.3096	5.2397	39.7	0.964
3002719	1	681	51	476	69.8972	11.2335	39.8	0.98
3002241	1	867	2	152	17.5317	0.346021	39.7	1
3002184	1	1149	210	745	64.839	27.3951	39.8	2.22
3000186	1	1920	77	1528	79.5833	6.00417	39.6	255
3000197	1	1923	52	1328	69.0588	4.04992	39.9	255
3003181	1	864	24	622	71.9907	4.16667	39.7	1
3002986	1	822	103	623	75.7908	18.7956	39.6	255
3002391	1	876	2	300	34.2466	0.342466	39.8	3.5
3002335	1	864	8	429	49.6528	1.375	39.4	0.875
3002100	1	1143	1	150	13.1234	0.131234	39.7	1
3002639	1	804	2651	779	96.8905	493.811	39.7	255
3002791	1	657	754	652	99.239	171.878	39.8	3.75
3002614	1	786	9	450	57.2519	1.71628	39.7	255
3002069	1	1188	1	150	12.6263	0.126263	39.8	255
3000074	1	1539	306	1494	97.076	29.7843	39.7	7.42
3001415	1	801	49	727	90.7615	9.17603	39.8	2.43
3002080	1	1146	8	205	17.8883	1.04712	39.7	1
3002317	1	882	1	150	17.0068	0.170068	39.9	1
3000949	1	861	1	150	17.4216	0.174216	40	1
3002879	1	822	35	685	83.3333	6.38686	39.7	165
3002176	1	1146	3	300	26.178	0.39267	39.7	1
3001705	1	828	5	449	54.2271	0.903382	39.9	0.8
3000936	1	861	1	150	17.4216	0.174216	39.9	1
3002175	1	1146	9	470	41.0122	1.17801	39.9	1
3003003	1	966	199	750	77.6398	30.7484	39.8	2.91
3001835	1	1146	2	224	19.5462	0.26178	39.9	255
3001807	1	801	33	570	71.161	6.1598	39.6	8.85
3000795	1	1158	202	1104	95.3368	26.1528	39.8	255
3001852	1	1146	2	300	26.178	0.26178	38.7	1
3002387	1	852	2	300	35.2113	0.352113	40	1
3002058	1	1146	8	683	59.5986	1.04188	39.9	2.75
3001085	1	861	1	149	17.3055	0.173055	39.7	2
3000363	1	1260	5	375	29.7619	0.592063	39.4	255
3000263	1	384	20	325	84.6354	7.8125	39.5	255
3002045	1	1146	2	300	26.178	0.26178	39.9	1
3001768	1	801	78	685	85.5181	14.5506	39.8	4.76
3000378	1	3141	97	1634	52.0216	4.62623	39.4	255
3000165	1	1275	960	1215	95.2941	112.719	39.6	255
3000183	1	1155	2	231	20	0.25974	40	255
3001873	1	876	2	300	34.2466	0.342466	38.5	1
3003102	1	765	30	653	85.3595	5.88235	39.8	19.3
3001396	1	831	2	150	18.0505	0.361011	39.7	1
3003052	1	3150	23	1665	52.8571	1.09524	39.4	244
3003021	1	237	4	198	83.5443	2.53165	39.5	255
3001791	1	786	2	151	19.2112	0.381679	39.9	1
3001504	1	825	71	583	70.6667	12.8691	39.7	0.986
3002707	1	657	7	447	68.0365	1.59817	39.8	255
3002095	1	1146	8	373	32.548	1.04712	39.4	1.62
3002854	1	474	51	372	78.481	16.0696	39.6	255
3002570	1	462	3	300	64.9351	0.974026	40	255
3001392	1	861	3	203	23.5772	0.522648	40	1
3002606	1	846	212	720	85.1064	37.4764	39.7	1.34
3002773	1	645	3	300	46.5116	0.697674	39.8	0.667
3001774	1	798	1	150	18.797	0.18797	40	1
3001899	1	876	1	150	17.1233	0.171233	40	1
3002089	1	1146	5	505	44.0663	0.65445	39.9	1
3002758	1	645	1	150	23.2558	0.232558	40	1
3000985	1	858	1	149	17.366	0.17366	36.2	0
3002608	1	792	280	531	67.0455	52.9545	39.5	30.5
3003013	1	474	16	355	74.8945	5.06329	39.5	22.2
3002862	1	474	2	150	31.6456	0.632911	39.9	255
3003549	1	2052	548	2010	97.9532	40.0044	39.7	255
3002812	1	1125	1	150	13.3333	0.133333	39.8	1
3002579	1	678	84	549	80.9735	18.4263	39.6	25.2
3002613	1	798	840	732	91.7293	157.672	39.7	174
3002644	1	795	12	305	38.3648	2.26415	39.4	255
3002578	1	786	640	736	93.6387	120.032	39.7	74.7
3000478	1	1224	2	150	12.2549	0.245098	40	255
3003578	1	969	141	941	97.1104	21.6502	39.7	255
3000190	1	1920	123	1773	92.3438	9.58177	39.7	118
3000193	1	1956	1	150	7.66871	0.0766871	40	255
3002598	1	1392	103	1030	73.9943	10.9907	39.6	10.8
3003679	1	1152	4	300	26.0417	0.520833	39.9	255
3003681	1	3048	28	1802	59.1207	1.37598	39.5	255
3003682	1	1449	6	450	31.0559	0.621118	39.9	255
3003698	1	1158	17	855	73.8342	2.19257	39.8	255
3003699	1	3162	29	1590	50.2846	1.37318	39.6	255
3003693	1	3078	194	2016	65.4971	9.45354	39.6	255
3003030	1	1131	3	300	26.5252	0.397878	40	255
3003031	1	3057	1127	1497	48.9696	55.2689	39.6	255
3003700	1	1476	10	647	43.8347	1.01016	39.7	255
3003705	1	3111	15	1401	45.0338	0.72324	39.5	255
3003712	1	900	3	351	39	0.5	39.3	1
3002914	1	993	1	150	15.1057	0.151057	39.3	255
3003742	1	885	760	804	90.8475	128.408	39.7	255
3003745	1	1224	1004	1224	100	122.73	39.7	255
3003655	1	1146	1	150	13.089	0.13089	39.8	6
3004622	1	657	1	150	22.8311	0.228311	39.9	1
3002934	1	702	2	236	33.6182	0.425926	39.9	255
3004665	1	1260	3	300	23.8095	0.357143	39.3	255
3001831	1	1146	2	150	13.089	0.26178	40	6
3004621	1	861	2	227	26.3647	0.348432	39.7	255
3003838	1	729	10	599	82.1674	2.05761	39.9	255
3002191	1	1152	8719	1152	100	1134.01	39.7	255
3003841	1	678	59	629	92.7729	13.0531	39.8	255
3004623	1	861	45	728	84.5528	7.83972	39.7	165
3004629	1	537	1	150	27.933	0.27933	40	255
3004635	1	459	4	300	65.3595	1.30719	40	255
3004640	1	474	12	350	73.8397	3.79747	39.6	25.9
3004647	1	1143	3	180	15.748	0.393701	39.9	4.67
3003851	1	1152	1	150	13.0208	0.130208	40	1
3006330	1	1152	1	150	13.0208	0.130208	40	6
3004648	1	1149	3	218	18.973	0.391645	39.8	255
3001555	1	801	13	398	49.6879	2.43071	39.7	0.923
3003158	1	861	2	193	22.4158	0.348432	40	1
3003922	1	1176	63	1128	95.9184	8.00595	39.7	255
3003923	1	3153	430	3085	97.8433	20.4523	39.6	255
3004692	1	834	217	752	90.1679	38.8273	39.7	241
3001558	1	774	3	386	49.8708	0.581395	39.7	170
3003948	1	1728	1	150	8.68056	0.0868056	38.6	255
3003950	1	1749	265	1633	93.3676	22.7147	39.5	255
3004656	1	642	1	150	23.3645	0.233645	40	255
3004659	1	1206	606	1166	96.6833	75.2056	39.7	255
3004660	1	633	21	586	92.575	4.97314	39.9	255
3004662	1	1623	86	910	56.069	7.92976	39.6	13.9
3001751	1	855	62	286	33.4503	10.8737	39.7	244
3004675	1	795	17	758	95.3459	3.20629	39.9	3.65
3001559	1	825	45	741	89.8182	8.18182	39.8	0.933
3004693	1	1626	24	864	53.1365	2.21156	39.7	12.7
3004683	1	864	88	795	92.0139	15.2604	39.7	255
3004682	1	789	962	727	92.142	182.725	39.7	255
3004073	1	1281	11	542	42.3107	1.28181	39.9	255
3004684	1	1620	15	615	37.963	1.38519	39.9	255
3004704	1	792	132	642	81.0606	24.9533	39.6	4.78
3004694	1	1626	6	674	41.4514	0.553506	39.9	1
3004695	1	1626	16	807	49.631	1.47601	39.6	3.81
3004720	1	1158	19	462	39.8964	2.41192	39.3	27.7
3004691	1	1626	6	600	36.9004	0.553506	38.7	1
3004696	1	1626	8	769	47.294	0.730627	39.6	0.875
3001452	1	705	5	383	54.3262	1.05674	39.6	0.8
3004697	1	1626	9	539	33.1488	0.830258	40	1
3004054	1	678	103	450	66.3717	22.7802	39.3	255
3003641	1	798	3	301	37.7193	0.56391	39.9	1
3004032	1	1725	3	350	20.2899	0.26087	39.9	255
3004033	1	1737	3	300	17.2712	0.259067	40	255
3002705	1	1215	18	906	74.5679	2.22222	39.8	103
3004698	1	1641	244	1452	88.4826	22.2767	39.6	0.971
3004038	1	333	5	300	90.0901	2.25225	39.8	255
3004039	1	333	21	283	84.985	9.37838	39.9	255
3004041	1	1197	51	1096	91.5622	6.39098	39.6	255
3004042	1	1194	44	1138	95.3099	5.52764	39.6	255
3004043	1	1194	201	1130	94.6399	25.2513	39.6	255
3001754	1	834	116	751	90.048	20.8573	39.8	255
3001596	1	786	3	300	38.1679	0.566158	40	0.667
3004849	1	861	1	150	17.4216	0.174216	39.9	1
3003801	1	1209	4	396	32.7543	0.496278	39.9	255
3004056	1	162	3	145	89.5062	2.68519	36.9	255
3003583	1	1434	4	450	31.3808	0.41841	39.9	255
3000804	1	3189	981	2782	87.2374	46.1232	39.6	255
3004091	1	780	84	530	67.9487	16.1244	39.7	255
3006239	1	1146	1	150	13.089	0.13089	40	1
3004074	1	3132	30	1734	55.364	1.43008	39.5	255
3004075	1	3111	27	1078	34.6512	1.30183	39.3	255
3004761	1	942	1	150	15.9236	0.159236	39	1
3004745	1	1146	4	600	52.356	0.52356	39.3	2.25
3004077	1	1434	4	150	10.4603	0.41841	39.6	255
3004085	1	804	3	300	37.3134	0.559701	39.7	255
3004089	1	972	952	932	95.8848	145.393	39.6	47.4
3004111	1	420	3	300	71.4286	1.07143	39.9	255
3004751	1	879	232	824	93.7429	39.5904	39.7	255
3004143	1	1176	3	300	25.5102	0.382653	39.8	255
3004144	1	3138	15	637	20.2996	0.717017	39	255
3004146	1	1035	4	241	23.285	0.57971	39.7	255
3001328	1	1233	123	1199	97.2425	14.9157	39.6	255
3002691	1	1173	93	851	72.549	11.8542	39.8	0.946
3004239	1	783	312	760	97.0626	59.6743	39.8	114
3000501	1	3489	9	457	13.0983	0.384064	39.9	255
3004290	1	1134	29	786	69.3122	3.78131	39.7	11.4
3004359	1	855	2	300	35.0877	0.350877	40	255
3004361	1	864	59	826	95.6019	10.2431	39.8	255
3004442	1	1920	121	1542	80.3125	9.43542	39.7	46.1
3004444	1	858	2	150	17.4825	0.347319	39.5	255
3004454	1	624	11	301	48.2372	2.57372	40	255
3004460	1	651	12	216	33.1797	2.76498	39.6	255
3001763	1	840	2	300	35.7143	0.357143	40	255
3001607	1	798	14	546	68.4211	2.63158	39.8	219
3003620	1	762	3	149	19.5538	0.57874	38.9	3
3004778	1	1146	3	392	34.2059	0.39267	39.9	1
3004479	1	696	3	376	54.023	0.646552	37.8	255
3004489	1	801	83	498	62.1723	15.5431	39.7	1
3003115	1	795	927	783	98.4906	172.011	39.5	0.814
3004837	1	795	35	790	99.3711	6.54969	39.2	24
3001735	1	828	391	802	96.8599	70.7572	39.7	82
3004122	1	1125	13	650	57.7778	1.73333	39.5	255
3004838	1	861	1	150	17.4216	0.174216	40	1
3004856	1	867	4	328	37.8316	0.672434	39.6	255
3005263	1	861	2	151	17.5377	0.348432	39.9	1
3001736	1	825	76	600	72.7273	13.8158	39.7	0.947
3004496	1	882	3	206	23.356	0.510204	39.9	1
3001501	1	798	55	657	82.3308	10.282	39.7	4.87
3001737	1	831	1	150	18.0505	0.180505	40	1
3004498	1	237	16	188	79.3249	10.1266	39.9	255
3004500	1	1626	3	386	23.7392	0.276753	39.8	1
3004503	1	1623	67	1457	89.772	6.13555	39.9	19.2
3004504	1	1626	9	586	36.0394	0.827183	39.9	0.778
3004505	1	1626	5	687	42.2509	0.461255	39.9	1
3004508	1	1626	26	1149	70.6642	2.3936	39.4	21.5
3004509	1	1623	34	353	21.7498	3.14233	39.8	5.41
3004510	1	1626	41	808	49.6925	3.76937	39.6	14.7
3004511	1	1626	7	605	37.2079	0.645756	39.9	0.714
3001739	1	831	2	231	27.7978	0.361011	39.5	1
3003593	1	828	1	150	18.1159	0.181159	40	1
3004842	1	861	2	150	17.4216	0.348432	35.8	255
3003741	1	885	2519	851	96.1582	426	39.7	255
3001854	1	1146	1	149	13.0017	0.130017	40	1
3004547	1	474	2	184	38.8186	0.632911	39.9	24.5
3004550	1	474	5	301	63.5021	1.58228	39	255
3004555	1	474	2	300	63.2911	0.632911	39.9	255
3004569	1	1677	143	1535	91.5325	12.7901	39.6	255
3004574	1	1305	2	221	16.9349	0.229885	40	255
3004580	1	363	4	311	85.6749	1.5427	39.8	255
3004583	1	330	14	258	78.1818	6.36364	39.3	255
3004588	1	1173	133	1136	96.8457	17.0077	39.7	255
3004597	1	1539	246	1437	93.3723	23.9422	39.7	0.947
3003594	1	792	1	150	18.9394	0.189394	39	1
3005009	1	333	144	255	76.5766	64.7297	39.7	26.4
3005010	1	348	4078	339	97.4138	1755.13	39.8	35.1
3005013	1	1188	2	150	12.6263	0.252525	37.1	2
3005016	1	1146	3	242	21.1169	0.39267	39.8	1
3005043	1	1215	118	1176	96.7901	14.558	39.6	255
3005044	1	1125	59	1035	92	7.84533	39.7	255
3005036	1	381	7	300	78.7402	2.75591	39.7	255
3005047	1	1725	208	1630	94.4928	18.0864	39.8	255
3005051	1	1101	2	150	13.624	0.27248	40	255
3005053	1	1656	103	1580	95.4106	9.27597	39.7	255
3005059	1	2349	179	2236	95.1894	11.3993	39.7	255
3005063	1	672	4	300	44.6429	0.892857	39.9	255
3005064	1	1296	6	353	27.2377	0.694444	39.6	255
3005067	1	1287	3	446	34.6542	0.346542	38.7	255
3005069	1	186	2	150	80.6452	1.6129	39.2	255
3005057	1	1167	7	350	29.9914	0.899743	40	1
3005096	1	894	3	300	33.557	0.503356	40	255
3005098	1	333	2595	333	100	1164.29	39.7	255
3005112	1	600	38	349	58.1667	9.15833	39.6	34.2
3005114	1	579	32	404	69.7755	8.28497	39.3	0.969
3005115	1	555	39	417	75.1351	10.5387	39.4	1
3005116	1	600	43	549	91.5	10.7017	39.7	0.907
3005117	1	555	24	404	72.7928	6.48649	39.6	1
3005118	1	555	28	415	74.7748	7.54054	39.8	0.929
3005119	1	555	27	405	72.973	7.2973	39.7	1
3005150	1	1146	24	860	75.0436	3.14136	39.5	255
3005154	1	795	6	227	28.5535	1.11824	39.8	0.833
3005158	1	846	1	150	17.7305	0.177305	40	1
3003654	1	1146	1	150	13.089	0.13089	40	1
3005204	1	1146	2	300	26.178	0.26178	38.5	1
3005189	1	1146	1	150	13.089	0.13089	38.9	1
3005193	1	1146	1	150	13.089	0.13089	37.1	1
3003132	1	1146	1	150	13.089	0.13089	39.8	1
3003133	1	1146	4	205	17.8883	0.52356	39.2	6
3005198	1	1146	6	361	31.5009	0.78534	39	213
3002109	1	1146	1	150	13.089	0.13089	39.1	1
3005216	1	1146	4	392	34.2059	0.52356	39.2	1
3002110	1	1146	4	301	26.2653	0.52356	39.9	1
3003136	1	1146	1	150	13.089	0.13089	40	1
3003137	1	1146	2	241	21.0297	0.26178	39.9	6
3005261	1	861	1	150	17.4216	0.174216	40	1
3002102	1	1146	8	692	60.3839	1.04712	39.1	1
3005221	1	1623	11	727	44.7936	1.00678	39.8	0.727
3005222	1	828	200	574	69.3237	36.1957	39.7	0.985
3005233	1	861	1	149	17.3055	0.173055	40	0
3005235	1	861	1	150	17.4216	0.174216	39.8	1
3000877	1	861	1	150	17.4216	0.174216	40	1
3000902	1	861	1	150	17.4216	0.174216	40	1
3000905	1	861	1	150	17.4216	0.174216	40	1
3000906	1	861	2	300	34.8432	0.348432	39.9	1
3001387	1	861	1	150	17.4216	0.174216	39.8	1
3005257	1	861	2	300	34.8432	0.348432	39.9	1
3005265	1	861	1	150	17.4216	0.174216	39.9	1
3005266	1	861	1	150	17.4216	0.174216	40	1
3005270	1	861	1	150	17.4216	0.174216	39.8	1
3005271	1	861	1	150	17.4216	0.174216	40	1
3005273	1	861	1	150	17.4216	0.174216	40	1
3005314	1	828	220	656	79.2271	39.7959	39.7	0.982
3005315	1	801	16	683	85.2684	2.95131	39.8	2.5
3005316	1	828	102	537	64.8551	18.4287	39.5	0.971
3005317	1	831	112	517	62.2142	20.2106	39.7	0.991
3005318	1	828	97	676	81.6425	17.5266	39.7	0.959
3005319	1	825	98	464	56.2424	17.8097	39.7	0.99
3005320	1	828	106	665	80.314	19.1232	39.8	0.962
3005321	1	828	90	533	64.372	16.2367	39.4	0.956
3005322	1	801	23	723	90.2622	4.20225	39.6	0.478
3005333	1	774	97	591	76.3566	18.7984	39.8	35.1
3005334	1	534	6	421	78.839	1.68539	39.9	255
3005338	1	840	2	300	35.7143	0.357143	39.9	255
3005341	1	828	8	329	39.7343	1.44928	39.3	1
3005350	1	237	1	150	63.2911	0.632911	39.6	255
3005354	1	498	1	150	30.1205	0.301205	40	255
3005356	1	882	1	150	17.0068	0.170068	40	1
3002328	1	882	2	300	34.0136	0.340136	39.8	1
3005359	1	882	1	150	17.0068	0.170068	39.9	1
3005360	1	891	1	150	16.835	0.16835	40	1
3005361	1	876	1	150	17.1233	0.171233	39.9	1
3005362	1	882	1	150	17.0068	0.170068	39.9	1
3005367	1	882	1	150	17.0068	0.170068	39.7	1
3005370	1	882	1	150	17.0068	0.170068	39.1	1
3005373	1	891	1	150	16.835	0.16835	37.3	1
3005376	1	882	1	150	17.0068	0.170068	40	1
3005377	1	882	1	150	17.0068	0.170068	32.5	1
3005383	1	882	1	150	17.0068	0.170068	40	1
3005385	1	882	1	150	17.0068	0.170068	40	1
3006230	1	1173	1	146	12.4467	0.124467	38.5	1
3006246	1	1146	6	380	33.1588	0.78534	40	1
3006247	1	1146	6	464	40.4887	0.78534	39.8	171
3006249	1	1146	1	150	13.089	0.13089	39.6	6
3006252	1	1146	1	150	13.089	0.13089	40	6
3006253	1	1146	2	150	13.089	0.26178	39.7	17
3006258	1	1146	2	150	13.089	0.26178	39.9	6
3006260	1	1146	4	337	29.4066	0.52356	39.9	4.75
3006262	1	1146	1	150	13.089	0.13089	39.9	1
3006263	1	1146	2	150	13.089	0.26178	39.9	1
3006265	1	1146	1	150	13.089	0.13089	39.9	1
3006268	1	1146	2	150	13.089	0.26178	39.9	1
3006278	1	1146	1	150	13.089	0.13089	40	1
3006279	1	1146	5	202	17.6265	0.65445	39.8	1
3006154	1	852	2	150	17.6056	0.352113	39.9	1
3006223	1	942	2	248	26.327	0.31741	39.6	0
3005559	1	867	2	150	17.301	0.346021	39.9	1
3005583	1	897	1	150	16.7224	0.167224	40	1
3005584	1	897	1	150	16.7224	0.167224	39.9	1
3005585	1	867	3	223	25.7209	0.519031	39.9	1
3005587	1	867	7	515	59.4002	1.21107	39.2	1
3005589	1	867	4	336	38.7543	0.690888	38.8	0.75
3006224	1	903	7	618	68.4385	1.16279	39.6	1
3006225	1	903	2	300	33.2226	0.332226	40	6
3006226	1	903	3	450	49.8339	0.498339	39.6	6
3006918	1	750	1	150	20	0.2	40	6
3006858	1	1146	2	150	13.089	0.26178	39.8	1
3002118	1	1146	2	300	26.178	0.26178	39.7	1
3002121	1	1146	1	150	13.089	0.13089	39.2	1
3006457	1	1146	2	150	13.089	0.26178	39.8	1
3006460	1	1146	4	301	26.2653	0.52356	39.8	1
3006461	1	1131	5	204	18.0371	0.66313	39.7	1
3006462	1	1146	4	354	30.8901	0.52356	39.1	1
3001996	1	876	1	150	17.1233	0.171233	39.7	1
3005601	1	876	1	150	17.1233	0.171233	39.9	1
3005602	1	876	1	150	17.1233	0.171233	39.8	1
3005603	1	876	1	150	17.1233	0.171233	39.6	1
3005612	1	876	1	150	17.1233	0.171233	39.8	1
3005616	1	876	1	150	17.1233	0.171233	40	1
3005625	1	876	1	150	17.1233	0.171233	39.8	1
3005626	1	876	1	150	17.1233	0.171233	37.5	1
3005633	1	876	1	150	17.1233	0.171233	39.8	1
3005649	1	876	1	150	17.1233	0.171233	40	1
3005651	1	876	1	150	17.1233	0.171233	39.6	1
3006467	1	1140	1	150	13.1579	0.131579	39.8	1
3002137	1	1140	3	204	17.8947	0.394737	39.9	6
3006874	1	1134	9	441	38.8889	1.17725	39.8	0.778
3006875	1	1134	7	515	45.4145	0.925926	39.5	0.857
3006876	1	1134	11	605	53.351	1.45503	39.7	1.36
3006877	1	1134	11	545	48.06	1.43563	39.1	0.818
3006878	1	1134	18	612	53.9683	2.34921	39.7	15.7
3006879	1	1134	7	538	47.4427	0.888007	39.9	0.571
3006880	1	1134	25	979	86.3316	3.23986	39.9	83.4
3006881	1	1134	10	579	51.0582	1.30952	39.9	1.4
3002165	1	1140	21	476	41.7544	2.76316	39.8	0.857
3006471	1	1149	27	590	51.349	3.52393	39.6	0.704
3006472	1	1149	37	701	61.0096	4.82507	39.5	0.676
3006473	1	1149	18	610	53.0896	2.34987	39.2	72.7
3006474	1	1149	30	861	74.9347	3.91471	39.3	3.83
3006475	1	1149	16	535	46.5622	2.08877	39.5	16.6
3003185	1	864	19	350	40.5093	3.29167	39.8	14.4
3006156	1	864	46	612	70.8333	7.96991	39.6	0.957
3006157	1	864	26	594	68.75	4.51389	39.8	1
3006158	1	864	29	633	73.2639	5.02546	39.6	0.931
3006159	1	864	42	469	54.2824	7.29167	39.7	1
3006160	1	864	4	300	34.7222	0.694444	39.5	1
3006161	1	864	14	599	69.3287	2.43056	39.6	2.07
3006163	1	864	13	419	48.4954	2.25694	39.6	1
3006164	1	864	15	337	39.0046	2.58912	39.7	0.933
3006165	1	864	36	469	54.2824	6.25	39.3	1
3006166	1	864	39	581	67.2454	6.76389	39.7	0.974
3006168	1	864	22	419	48.4954	3.81944	39.3	1
3006169	1	864	18	319	36.9213	3.10995	39.9	0.944
3006170	1	864	10	419	48.4954	1.73611	39.6	1.5
3006171	1	873	33	469	53.7228	5.6701	39.6	1
3006172	1	864	31	734	84.9537	5.35417	39.9	0.935
3006173	1	864	54	583	67.4769	9.31944	39.9	255
3006174	1	864	26	324	37.5	4.49884	39.6	0.962
3006175	1	864	20	269	31.1343	3.47222	39.8	1
3006888	1	861	1	150	17.4216	0.174216	39.7	255
3006927	1	876	3	206	23.516	0.513699	40	1
3006928	1	876	2	300	34.2466	0.342466	39.9	1
3006929	1	876	1	150	17.1233	0.171233	39.6	1
3006931	1	876	4	206	23.516	0.684932	40	1
3006186	1	927	1	150	16.1812	0.161812	34.4	1
3006191	1	882	1	150	17.0068	0.170068	39.9	1
3006193	1	885	1	150	16.9492	0.169492	39.8	1
3006199	1	876	1	150	17.1233	0.171233	39.9	1
3006200	1	882	1	150	17.0068	0.170068	40	1
3006202	1	882	1	150	17.0068	0.170068	40	1
3006205	1	891	1	150	16.835	0.16835	40	1
3006936	1	1170	7	466	39.8291	0.897436	39.8	75
3006937	1	1173	3	221	18.8406	0.383632	39.9	1
3006938	1	1173	11	428	36.4876	1.40665	39.4	1
3006939	1	1173	7	348	29.6675	0.895141	39.9	5.14
3006940	1	1173	31	930	79.2839	3.96419	39.8	36.8
3003139	1	1146	5	397	34.6422	0.65445	39.9	1
3006859	1	1146	3	373	32.548	0.39267	39.8	1
3006860	1	1146	4	300	26.178	0.52356	39.5	4.75
3006861	1	1146	2	150	13.089	0.26178	39.5	1
3006862	1	1146	3	397	34.6422	0.39267	40	1
3002172	1	1146	3	397	34.6422	0.39267	40	1
3003140	1	1149	183	616	53.6118	23.8599	39.8	0.989
3003141	1	1149	184	649	56.4839	23.9643	39.6	1
3006477	1	1152	344	1061	92.1007	44.776	39.7	93.4
3006478	1	1152	465	1130	98.0903	60.4905	39.8	120
3006145	1	861	1	150	17.4216	0.174216	38.7	1
3006149	1	861	2	163	18.9315	0.348432	39.5	1
3006957	1	876	1	150	17.1233	0.171233	39.8	1
3006961	1	876	1	150	17.1233	0.171233	39.9	1
3006962	1	876	1	150	17.1233	0.171233	39.8	1
3005725	1	762	5	324	42.5197	0.955381	39.9	154
3005729	1	825	140	600	72.7273	25.4339	39.7	35.7
3005734	1	795	711	795	100	132.737	39.7	129
3005735	1	798	2	300	37.594	0.37594	38.5	1
3005742	1	843	1	150	17.7936	0.177936	40	1
3005744	1	798	28	445	55.7644	5.26316	39.6	22.7
3005745	1	798	55	492	61.6541	10.3371	39.8	5.64
3005747	1	792	3	199	25.1263	0.568182	39.9	1
3005750	1	801	46	648	80.8989	8.59551	39.7	0.957
3005764	1	831	1	150	18.0505	0.180505	40	1
3005766	1	831	1	150	18.0505	0.180505	40	1
3005770	1	798	9	302	37.8446	1.67544	40	0.889
3005771	1	798	8	553	69.2982	1.50376	39.9	96.2
3005790	1	798	2	150	18.797	0.37594	39.9	1
3005791	1	795	3	199	25.0314	0.566038	38	1
3005863	1	825	105	741	89.8182	19.0812	39.7	30.8
3005864	1	825	228	745	90.303	41.423	39.7	19.3
3005865	1	825	149	528	64	27.0909	39.6	4.65
3005866	1	825	59	605	73.3333	10.7273	39.8	222
3005867	1	825	39	741	89.8182	7.09091	39.5	0.949
3005868	1	825	83	600	72.7273	15.0812	39.7	80.7
3005870	1	801	15	217	27.0911	2.80899	39.7	1
3005871	1	801	73	561	70.0375	13.6692	39.7	1
3005877	1	825	36	725	87.8788	6.53212	39.9	54
3005878	1	855	2	149	17.4269	0.348538	39.9	255
3005884	1	801	1	150	18.7266	0.187266	40	1
3005885	1	801	15	433	54.0574	2.76654	39.8	18.1
3005931	1	795	72	794	99.8742	13.4327	39.7	28.3
3005932	1	852	5	372	43.662	0.880282	39	5.6
3005933	1	852	2	191	22.4178	0.352113	39.9	0
3005937	1	801	130	786	98.1273	24.2722	39.8	255
3005941	1	801	1	150	18.7266	0.187266	39.9	1
3005983	1	795	558	795	100	104.186	39.6	40.7
3005991	1	786	1	139	17.6845	0.176845	40	0
3005993	1	792	3	348	43.9394	0.568182	38.3	1
3005994	1	801	28	434	54.1823	5.17853	39.9	10
3005995	1	795	32	434	54.5912	6.02264	39.6	0.938
3005996	1	831	7	441	53.0686	1.26354	39.4	0.857
3006021	1	801	41	425	53.0587	7.67541	39.7	1
3006022	1	801	45	422	52.6841	8.40075	40	0.978
3006024	1	801	96	477	59.5506	17.9775	39.7	1
3006030	1	798	3	155	19.4236	0.5401	39.1	0.667
3006032	1	807	94	477	59.1078	17.4486	39.7	0.989
3006086	1	798	2	151	18.9223	0.37594	40	1
3006087	1	825	25	558	67.6364	4.54545	39.4	0.96
3006088	1	813	8	760	93.4809	1.47601	39.8	255
3006099	1	795	154	788	99.1195	29.0038	39.6	57.6
3006103	1	795	5626	795	100	1058.38	39.7	92.1
3006104	1	798	6	489	61.2782	1.11153	39.9	0.833
3006106	1	798	3	166	20.802	0.56391	40	1.33
3006108	1	798	2	279	34.9624	0.349624	40	0.5
3006109	1	798	9	456	57.1429	1.68922	39.5	1
3006110	1	798	3	300	37.594	0.56391	39	1
3006113	1	786	105	477	60.687	20.014	39.8	0.99
3006114	1	786	4	185	23.5369	0.763359	40	1
3006115	1	801	37	477	59.5506	6.92634	39.6	0.973
3006116	1	801	24	424	52.9338	4.49189	39.7	0.958
